repository,file_path,line_number,target_name,cache_type,is_explicit,strategy_category,cache_options,enclosing_class,enclosing_function,file_url,code_snippet
pytorch/pytorch,benchmarks/operator_benchmark/benchmark_core.py,698,open,NOT_EXPLICIT,False,Implicit Default,None,BenchmarkRunner,_output_json,https://github.com/pytorch/pytorch/blob/main/benchmarks/operator_benchmark/benchmark_core.py#L698,"        with open(output_file, ""w"", encoding=""utf-8"") as f:"
pytorch/pytorch,benchmarks/operator_benchmark/benchmark_core.py,800,open,NOT_EXPLICIT,False,Implicit Default,None,BenchmarkRunner,run,https://github.com/pytorch/pytorch/blob/main/benchmarks/operator_benchmark/benchmark_core.py#L800,"            with open(self.args.output_json, ""w"") as f:"
pytorch/pytorch,benchmarks/operator_benchmark/compare_with_baseline.py,23,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_benchmark_records,https://github.com/pytorch/pytorch/blob/main/benchmarks/operator_benchmark/compare_with_baseline.py#L23,"        with open(os.path.join(directory, fname)) as f:"
pytorch/pytorch,benchmarks/sparse/dlmc/utils.py,25,open,NOT_EXPLICIT,False,Implicit Default,None,None,read_matrix_params,https://github.com/pytorch/pytorch/blob/main/benchmarks/sparse/dlmc/utils.py#L25,    with open(path) as file:
pytorch/pytorch,benchmarks/sparse/dlmc/utils.py,42,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_sparse_matrix,https://github.com/pytorch/pytorch/blob/main/benchmarks/sparse/dlmc/utils.py#L42,    with open(path) as file:
pytorch/pytorch,benchmarks/sparse/dlmc/utils.py,57,open,NOT_EXPLICIT,False,Implicit Default,None,None,gen_vector,https://github.com/pytorch/pytorch/blob/main/benchmarks/sparse/dlmc/utils.py#L57,    with open(path) as file:
pytorch/pytorch,benchmarks/sparse/dlmc/utils.py,63,open,NOT_EXPLICIT,False,Implicit Default,None,None,gen_matrix,https://github.com/pytorch/pytorch/blob/main/benchmarks/sparse/dlmc/utils.py#L63,    with open(path) as file:
pytorch/pytorch,benchmarks/sparse/spmm.py,91,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/benchmarks/sparse/spmm.py#L91,"        outfile = open(args.outfile, ""a"")  # noqa: SIM115"
pytorch/pytorch,benchmarks/sparse/spmv.py,90,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/benchmarks/sparse/spmv.py#L90,"        outfile = open(args.outfile, ""a"")  # noqa: SIM115"
pytorch/pytorch,benchmarks/sparse/triton_ops.py,194,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/benchmarks/sparse/triton_ops.py#L194,"        outfile = open(args.outfile, ""a"")  # noqa: SIM115"
pytorch/pytorch,benchmarks/transformer/better_transformer_vs_mha_functional.py,212,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/benchmarks/transformer/better_transformer_vs_mha_functional.py#L212,"        with open(save_path, ""w"") as csvfile:"
pytorch/pytorch,benchmarks/transformer/better_transformer_vs_mha_functional.py,217,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/benchmarks/transformer/better_transformer_vs_mha_functional.py#L217,"        with open(error_path, ""w"") as file:"
pytorch/pytorch,benchmarks/transformer/config_utils.py,51,open,NOT_EXPLICIT,False,Implicit Default,None,None,load_config_file,https://github.com/pytorch/pytorch/blob/main/benchmarks/transformer/config_utils.py#L51,    with open(config_path) as f:
pytorch/pytorch,benchmarks/transformer/score_mod.py,715,open,NOT_EXPLICIT,False,Implicit Default,None,None,print_results,https://github.com/pytorch/pytorch/blob/main/benchmarks/transformer/score_mod.py#L715,"        with open(save_path, ""w"", newline="""") as csvfile:"
pytorch/pytorch,benchmarks/transformer/score_mod.py,1420,open,NOT_EXPLICIT,False,Implicit Default,None,None,_output_json_for_dashboard,https://github.com/pytorch/pytorch/blob/main/benchmarks/transformer/score_mod.py#L1420,"    with open(output_file, ""w"", encoding=""utf-8"") as f:"
pytorch/pytorch,benchmarks/transformer/sdp.py,358,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/benchmarks/transformer/sdp.py#L358,"        with open(save_path, ""w"") as csvfile:"
pytorch/pytorch,benchmarks/transformer/sdpa.py,263,open,NOT_EXPLICIT,False,Implicit Default,None,None,write_results_to_csv,https://github.com/pytorch/pytorch/blob/main/benchmarks/transformer/sdpa.py#L263,"    with open(filename, ""w"", newline="""") as csvfile:"
pytorch/pytorch,caffe2/perfkernels/hp_emblookup_codegen.py,568,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/caffe2/perfkernels/hp_emblookup_codegen.py#L568,"with open(filename, ""w"", encoding=""utf8"") as fout:"
pytorch/pytorch,caffe2/perfkernels/sve_emblookup_codegen.py,253,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/caffe2/perfkernels/sve_emblookup_codegen.py#L253,"    with open(filename, ""w"") as fout:"
pytorch/pytorch,docs/source/conf.py,2108,open,NOT_EXPLICIT,False,Implicit Default,None,None,_add_docstr_source_lines,https://github.com/pytorch/pytorch/blob/main/docs/source/conf.py#L2108,"        with open(module_file, encoding=""utf-8"") as f:"
pytorch/pytorch,docs/source/conf.py,2382,open,NOT_EXPLICIT,False,Implicit Default,None,None,coverage_post_process,https://github.com/pytorch/pytorch/blob/main/docs/source/conf.py#L2382,"        with open(output_file, ""a"") as f:"
pytorch/pytorch,docs/source/scripts/build_opsets.py,63,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/docs/source/scripts/build_opsets.py#L63,"    with open(os.path.join(BUILD_DIR, ATEN_OPS_CSV_FILE), ""w"") as f:"
pytorch/pytorch,docs/source/scripts/build_opsets.py,67,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/docs/source/scripts/build_opsets.py#L67,"    with open(os.path.join(BUILD_DIR, PRIMS_OPS_CSV_FILE), ""w"") as f:"
pytorch/pytorch,docs/source/scripts/exportdb/generate_example_rst.py,33,open,NOT_EXPLICIT,False,Implicit Default,None,None,generate_example_rst,https://github.com/pytorch/pytorch/blob/main/docs/source/scripts/exportdb/generate_example_rst.py#L33,    with open(source_file) as file:
pytorch/pytorch,docs/source/scripts/exportdb/generate_example_rst.py,127,open,NOT_EXPLICIT,False,Implicit Default,None,None,generate_index_rst,https://github.com/pytorch/pytorch/blob/main/docs/source/scripts/exportdb/generate_example_rst.py#L127,"    with open(os.path.join(PWD, ""blurb.txt"")) as file:"
pytorch/pytorch,docs/source/scripts/exportdb/generate_example_rst.py,147,open,NOT_EXPLICIT,False,Implicit Default,None,None,generate_index_rst,https://github.com/pytorch/pytorch/blob/main/docs/source/scripts/exportdb/generate_example_rst.py#L147,"    with open(os.path.join(EXPORTDB_SOURCE, ""index.rst""), ""w"") as f:"
pytorch/pytorch,docs/source/scripts/exportdb/generate_example_rst.py,165,open,NOT_EXPLICIT,False,Implicit Default,None,None,generate_tag_rst,https://github.com/pytorch/pytorch/blob/main/docs/source/scripts/exportdb/generate_example_rst.py#L165,"        with open(os.path.join(EXPORTDB_SOURCE, f""{tag}.rst""), ""w"") as f:"
pytorch/pytorch,functorch/examples/maml_omniglot/support/omniglot_loaders.py,111,open,NOT_EXPLICIT,False,Implicit Default,None,Omniglot,download,https://github.com/pytorch/pytorch/blob/main/functorch/examples/maml_omniglot/support/omniglot_loaders.py#L111,"            with open(file_path, ""wb"") as f:"
pytorch/pytorch,functorch/op_analysis/gen_data.py,27,open,NOT_EXPLICIT,False,Implicit Default,None,None,gen_data,https://github.com/pytorch/pytorch/blob/main/functorch/op_analysis/gen_data.py#L27,"    with open(""../../aten/src/ATen/native/native_functions.yaml"") as f:"
pytorch/pytorch,functorch/op_analysis/gen_data.py,30,open,NOT_EXPLICIT,False,Implicit Default,None,None,gen_data,https://github.com/pytorch/pytorch/blob/main/functorch/op_analysis/gen_data.py#L30,"    with open(""annotated_ops"") as f:"
pytorch/pytorch,functorch/op_analysis/gen_data.py,111,open,NOT_EXPLICIT,False,Implicit Default,None,None,gen_data,https://github.com/pytorch/pytorch/blob/main/functorch/op_analysis/gen_data.py#L111,"    with open(f""{analysis_name}"", ""w"") as f:"
pytorch/pytorch,functorch/op_analysis/gen_data.py,146,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/functorch/op_analysis/gen_data.py#L146,"    with open(""run_ops.txt"") as f:"
pytorch/pytorch,functorch/op_analysis/gen_data.py,148,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/functorch/op_analysis/gen_data.py#L148,"    with open(""count_ops.txt"") as f:"
pytorch/pytorch,functorch/op_analysis/gen_data.py,155,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/functorch/op_analysis/gen_data.py#L155,"    with open(""run_decompositions.txt"") as f:"
pytorch/pytorch,functorch/op_analysis/gen_data.py,158,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/functorch/op_analysis/gen_data.py#L158,"    with open(""public_api"") as f:"
pytorch/pytorch,scripts/analysis/format_test_csv.py,38,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/scripts/analysis/format_test_csv.py#L38,with open(args.file) as f:
pytorch/pytorch,scripts/compile_tests/update_failures.py,52,open,NOT_EXPLICIT,False,Implicit Default,None,None,patch_file,https://github.com/pytorch/pytorch/blob/main/scripts/compile_tests/update_failures.py#L52,    with open(filename) as f:
pytorch/pytorch,scripts/compile_tests/update_failures.py,85,open,NOT_EXPLICIT,False,Implicit Default,None,None,add_file,https://github.com/pytorch/pytorch/blob/main/scripts/compile_tests/update_failures.py#L85,"        with open(file, ""w"") as fp:"
pytorch/pytorch,scripts/export/update_schema.py,92,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/scripts/export/update_schema.py#L92,"        with open(os.path.join(args.prefix, commit.yaml_path), ""w"") as f:"
pytorch/pytorch,scripts/export/update_schema.py,94,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/scripts/export/update_schema.py#L94,"        with open(os.path.join(args.prefix, commit.cpp_header_path), ""w"") as f:"
pytorch/pytorch,scripts/export/update_schema.py,96,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/scripts/export/update_schema.py#L96,"        with open(             os.path.join(args.prefix, commit.enum_converter_header_path), ""w""         ) as f:"
pytorch/pytorch,scripts/export/update_schema.py,100,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/scripts/export/update_schema.py#L100,"        with open(os.path.join(args.prefix, commit.thrift_schema_path), ""w"") as f:"
pytorch/pytorch,scripts/release_notes/apply_categories.py,13,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/apply_categories.py#L13,with open(category_csv) as category_data:
pytorch/pytorch,scripts/release_notes/apply_categories.py,18,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/apply_categories.py#L18,with open(commitlist_csv) as commitlist_data:
pytorch/pytorch,scripts/release_notes/apply_categories.py,27,open,NOT_EXPLICIT,False,Implicit Default,None,None,global,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/apply_categories.py#L27,"with open(commitlist_csv, ""w"") as commitlist_write:"
pytorch/pytorch,scripts/release_notes/classifier.py,200,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_author_map,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/classifier.py#L200,"        with open(data_folder / ""author_map.pkl"", ""rb"") as f:"
pytorch/pytorch,scripts/release_notes/classifier.py,212,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_author_map,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/classifier.py#L212,"        with open(data_folder / ""author_map.pkl"", ""wb"") as f:"
pytorch/pytorch,scripts/release_notes/classifier.py,219,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_file_map,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/classifier.py#L219,"        with open(data_folder / ""file_map.pkl"", ""rb"") as f:"
pytorch/pytorch,scripts/release_notes/classifier.py,238,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_file_map,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/classifier.py#L238,"        with open(data_folder / ""file_map.pkl"", ""wb"") as f:"
pytorch/pytorch,scripts/release_notes/commitlist.py,90,open,NOT_EXPLICIT,False,Implicit Default,None,CommitList,read_from_disk,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/commitlist.py#L90,        with open(path) as csvfile:
pytorch/pytorch,scripts/release_notes/commitlist.py,106,open,NOT_EXPLICIT,False,Implicit Default,None,CommitList,write_to_disk_static,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/commitlist.py#L106,"        with open(path, ""w"") as csvfile:"
pytorch/pytorch,scripts/release_notes/commitlist.py,614,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/commitlist.py#L614,"            with open(filename, ""w"") as f:"
pytorch/pytorch,scripts/release_notes/common.py,217,open,NOT_EXPLICIT,False,Implicit Default,None,None,get_ghstack_token,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/common.py#L217,"    with open(Path(""~/.ghstackrc"").expanduser(), ""r+"") as f:"
pytorch/pytorch,scripts/release_notes/common.py,352,open,NOT_EXPLICIT,False,Implicit Default,None,_CommitDataCache,read_from_disk,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/common.py#L352,        with open(self.path) as f:
pytorch/pytorch,scripts/release_notes/common.py,359,open,NOT_EXPLICIT,False,Implicit Default,None,_CommitDataCache,write_to_disk,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/common.py#L359,"        with open(self.path, ""w"") as f:"
pytorch/pytorch,scripts/release_notes/parse_cherry_picks.py,272,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/parse_cherry_picks.py#L272,"    with open(args.commitlist, newline="""") as f:"
pytorch/pytorch,scripts/release_notes/parse_cherry_picks.py,310,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/parse_cherry_picks.py#L310,"    with open(output_path, ""w"", newline="""") as f:"
pytorch/pytorch,scripts/release_notes/remove_cherry_picks.py,67,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/remove_cherry_picks.py#L67,"    with open(args.cherry_picks, newline="""") as f:"
pytorch/pytorch,scripts/release_notes/remove_cherry_picks.py,74,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/remove_cherry_picks.py#L74,    with open(commitlist_path) as f:
pytorch/pytorch,scripts/release_notes/remove_cherry_picks.py,119,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/remove_cherry_picks.py#L119,"    with open(output_path, ""w"") as f:"
pytorch/pytorch,scripts/release_notes/remove_cherry_picks.py,132,open,NOT_EXPLICIT,False,Implicit Default,None,None,main,https://github.com/pytorch/pytorch/blob/main/scripts/release_notes/remove_cherry_picks.py#L132,"    with open(log_path, ""w"") as f:"
pytorch/pytorch,scripts/write_metallib_headers.py,14,open,NOT_EXPLICIT,False,Implicit Default,None,None,write_metallib_headers,https://github.com/pytorch/pytorch/blob/main/scripts/write_metallib_headers.py#L14,"    with open(output_filename, ""w"") as out:"
pytorch/pytorch,test/conftest.py,325,open,NOT_EXPLICIT,False,Implicit Default,None,None,pytest_collection_modifyitems,https://github.com/pytorch/pytorch/blob/main/test/conftest.py#L325,    with open(disabled_tests_file) as fp:
pytorch/pytorch,test/cpp_api_parity/parity_table_parser.py,46,open,NOT_EXPLICIT,False,Implicit Default,None,None,parse_parity_tracker_table,https://github.com/pytorch/pytorch/blob/main/test/cpp_api_parity/parity_table_parser.py#L46,    with open(file_path) as f:
pytorch/pytorch,test/distributed/elastic/agent/server/test/local_elastic_agent_test.py,899,open,NOT_EXPLICIT,False,Implicit Default,None,LocalElasticAgentTest,run_sad_function,https://github.com/pytorch/pytorch/blob/main/test/distributed/elastic/agent/server/test/local_elastic_agent_test.py#L899,            with open(replyfile) as fp:
pytorch/pytorch,test/distributed/elastic/multiprocessing/api_test.py,248,open,NOT_EXPLICIT,False,Implicit Default,None,_StartProcessesTest,assert_in_file,https://github.com/pytorch/pytorch/blob/main/test/distributed/elastic/multiprocessing/api_test.py#L248,        with open(filename) as fp:
