Target,File Path,Line,Target Name,Is Descoped (Zero-Copy Ready),Consumer Category,Consumer Name,Descoping Rationale,Enclosing Class,Enclosing Function,File URL
GitHub:pandas-dev/pandas (main),pandas/io/parsers/python_parser.py,225,f.readline,True,DESCUPED_LOCAL_VARIABLE,line,Local transient variable 'line' (ownership discarded at function exit),PythonParser,_make_reader,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/python_parser.py#L225
GitHub:pandas-dev/pandas (main),pandas/io/parsers/python_parser.py,232,f.readline,True,DESCUPED_LOCAL_VARIABLE,line,Local transient variable 'line' (ownership discarded at function exit),PythonParser,_make_reader,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/python_parser.py#L232
GitHub:pandas-dev/pandas (main),pandas/io/parsers/python_parser.py,236,f.readline,True,DESCUPED_LOCAL_VARIABLE,line,Local transient variable 'line' (ownership discarded at function exit),PythonParser,_make_reader,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/python_parser.py#L236
GitHub:pandas-dev/pandas (main),pandas/io/parsers/python_parser.py,259,f.readline,True,DESCUPED_LOCAL_VARIABLE,line,Local transient variable 'line' (ownership discarded at function exit),PythonParser,_read,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/python_parser.py#L259
GitHub:pandas-dev/pandas (main),pandas/io/parsers/python_parser.py,362,self.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),PythonParser,get_chunk,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/python_parser.py#L362
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,377,parser.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),,_read,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L377
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,612,fd.read,True,DESCUPED_LOCAL_VARIABLE,preamble,Local transient variable 'preamble' (ownership discarded at function exit),,_can_parallelize_csv,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L612
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,640,fd.readline,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,_find_data_start_offset,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L640
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,672,fd.readline,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,,_find_chunk_byte_offsets,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L672
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,776,fh.readline,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,,_read_csv_chunks,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L776
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,777,fh.readline,True,DESCUPED_LOCAL_VARIABLE,line,Local transient variable 'line' (ownership discarded at function exit),,_read_csv_chunks,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L777
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,810,fd.read,True,DESCUPED_LOCAL_VARIABLE,preamble,Local transient variable 'preamble' (ownership discarded at function exit),,_read_csv_chunks,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L810
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,811,fd.readline,True,DESCUPED_LOCAL_VARIABLE,first_line,Local transient variable 'first_line' (ownership discarded at function exit),,_read_csv_chunks,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L811
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,850,name_reader.read,True,DIRECT_CALL_ARGUMENT,len,Passed directly to consumer function 'len',,_read_csv_chunks,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L850
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,878,raw_reader.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,_read_csv_chunks,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L878
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,937,reader._engine.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,,_worker,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L937
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,2907,self._engine.read,False,ESCAPING_LOCAL_VAR,df,Variable 'df' returned from function,TextFileReader,read,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L2907
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,2919,self._engine.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,TextFileReader,read,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L2919
GitHub:pandas-dev/pandas (main),pandas/io/parsers/readers.py,3018,self.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),TextFileReader,get_chunk,https://github.com/pandas-dev/pandas/blob/main/pandas/io/parsers/readers.py#L3018
GitHub:pandas-dev/pandas (main),pandas/io/pytables.py,1028,s.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),HDFStore,func,https://github.com/pandas-dev/pandas/blob/main/pandas/io/pytables.py#L1028
GitHub:pandas-dev/pandas (main),pandas/io/pytables.py,1306,t.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,HDFStore,func,https://github.com/pandas-dev/pandas/blob/main/pandas/io/pytables.py#L1306
GitHub:pandas-dev/pandas (main),pandas/io/pytables.py,2411,s.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),HDFStore,_read_group,https://github.com/pandas-dev/pandas/blob/main/pandas/io/pytables.py#L2411
GitHub:pandas-dev/pandas (main),pandas/io/pytables.py,5727,super.read,False,ESCAPING_LOCAL_VAR,s,Variable 's' returned from function,AppendableSeriesTable,read,https://github.com/pandas-dev/pandas/blob/main/pandas/io/pytables.py#L5727
GitHub:pandas-dev/pandas (main),pandas/io/pytables.py,5856,super.read,False,ESCAPING_LOCAL_VAR,df,Variable 'df' returned from function,AppendableMultiFrameTable,read,https://github.com/pandas-dev/pandas/blob/main/pandas/io/pytables.py#L5856
GitHub:pandas-dev/pandas (main),pandas/io/pytables.py,6582,self.table.table.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),Selection,select,https://github.com/pandas-dev/pandas/blob/main/pandas/io/pytables.py#L6582
GitHub:pandas-dev/pandas (main),pandas/io/sas/sas7bdat.py,401,self._path_or_buf.read,False,ESCAPING_ATTRIBUTE,self._cached_page,Assigned to persistent attribute 'self._cached_page' (persists across calls),SAS7BDATReader,_get_properties,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sas7bdat.py#L401
GitHub:pandas-dev/pandas (main),pandas/io/sas/sas7bdat.py,460,self._path_or_buf.read,True,DESCUPED_LOCAL_VARIABLE,buf,Local transient variable 'buf' (ownership discarded at function exit),SAS7BDATReader,_get_properties,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sas7bdat.py#L460
GitHub:pandas-dev/pandas (main),pandas/io/sas/sas7bdat.py,482,self.read,False,ESCAPING_LOCAL_VAR,da,Variable 'da' returned from function,SAS7BDATReader,__next__,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sas7bdat.py#L482
GitHub:pandas-dev/pandas (main),pandas/io/sas/sas7bdat.py,534,self._path_or_buf.read,False,ESCAPING_ATTRIBUTE,self._cached_page,Assigned to persistent attribute 'self._cached_page' (persists across calls),SAS7BDATReader,_parse_metadata,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sas7bdat.py#L534
GitHub:pandas-dev/pandas (main),pandas/io/sas/sas7bdat.py,837,p.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,SAS7BDATReader,read,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sas7bdat.py#L837
GitHub:pandas-dev/pandas (main),pandas/io/sas/sas7bdat.py,913,self._path_or_buf.read,False,ESCAPING_ATTRIBUTE,self._cached_page,Assigned to persistent attribute 'self._cached_page' (persists across calls),SAS7BDATReader,_read_page_data,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sas7bdat.py#L913
GitHub:pandas-dev/pandas (main),pandas/io/sas/sas_xport.py,285,self.filepath_or_buffer.read,True,CHAINED_TRANSFORMATION,decode,Immediately transformed in-place via .decode(),XportReader,_get_row,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sas_xport.py#L285
GitHub:pandas-dev/pandas (main),pandas/io/sas/sas_xport.py,346,self.filepath_or_buffer.read,True,DESCUPED_LOCAL_VARIABLE,fielddata,Local transient variable 'fielddata' (ownership discarded at function exit),XportReader,_read_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sas_xport.py#L346
GitHub:pandas-dev/pandas (main),pandas/io/sas/sas_xport.py,411,self.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),XportReader,__next__,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sas_xport.py#L411
GitHub:pandas-dev/pandas (main),pandas/io/sas/sas_xport.py,436,self.filepath_or_buffer.read,True,DESCUPED_LOCAL_VARIABLE,last_card_bytes,Local transient variable 'last_card_bytes' (ownership discarded at function exit),XportReader,_record_count,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sas_xport.py#L436
GitHub:pandas-dev/pandas (main),pandas/io/sas/sas_xport.py,466,self.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),XportReader,get_chunk,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sas_xport.py#L466
GitHub:pandas-dev/pandas (main),pandas/io/sas/sas_xport.py,500,self.filepath_or_buffer.read,True,DESCUPED_LOCAL_VARIABLE,raw,Local transient variable 'raw' (ownership discarded at function exit),XportReader,read,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sas_xport.py#L500
GitHub:pandas-dev/pandas (main),pandas/io/sas/sasreader.py,214,reader.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),,read_sas,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sas/sasreader.py#L214
GitHub:pandas-dev/pandas (main),pandas/io/sql.py,1796,table.read,False,ESCAPING_RETURN,return,Directly returned from function (caller assumes ownership),SQLDatabase,read_table,https://github.com/pandas-dev/pandas/blob/main/pandas/io/sql.py#L1796
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1133,handles.handle.read,True,BYTESIO_STREAM,BytesIO,Direct in-place consumer 'BytesIO' (safe zero-copy candidate),StataReader,_open_file,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1133
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1163,self._path_or_buf.read,True,STRUCT_UNPACK,struct.unpack,Direct in-place consumer 'struct.unpack' (safe zero-copy candidate),StataReader,_read_int8,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1163
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1166,self._path_or_buf.read,True,STRUCT_UNPACK,struct.unpack,Direct in-place consumer 'struct.unpack' (safe zero-copy candidate),StataReader,_read_uint8,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1166
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1169,self._path_or_buf.read,True,STRUCT_UNPACK,struct.unpack,Direct in-place consumer 'struct.unpack' (safe zero-copy candidate),StataReader,_read_uint16,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1169
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1172,self._path_or_buf.read,True,STRUCT_UNPACK,struct.unpack,Direct in-place consumer 'struct.unpack' (safe zero-copy candidate),StataReader,_read_uint32,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1172
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1175,self._path_or_buf.read,True,STRUCT_UNPACK,struct.unpack,Direct in-place consumer 'struct.unpack' (safe zero-copy candidate),StataReader,_read_uint64,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1175
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1178,self._path_or_buf.read,True,STRUCT_UNPACK,struct.unpack,Direct in-place consumer 'struct.unpack' (safe zero-copy candidate),StataReader,_read_int16,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1178
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1181,self._path_or_buf.read,True,STRUCT_UNPACK,struct.unpack,Direct in-place consumer 'struct.unpack' (safe zero-copy candidate),StataReader,_read_int32,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1181
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1184,self._path_or_buf.read,True,STRUCT_UNPACK,struct.unpack,Direct in-place consumer 'struct.unpack' (safe zero-copy candidate),StataReader,_read_int64,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1184
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1187,self._path_or_buf.read,True,STRUCT_UNPACK,struct.unpack,Direct in-place consumer 'struct.unpack' (safe zero-copy candidate),StataReader,_read_char8,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1187
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1192,self._path_or_buf.read,True,STRUCT_UNPACK,struct.unpack,Direct in-place consumer 'struct.unpack' (safe zero-copy candidate),StataReader,_read_int16_count,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1192
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1204,self._path_or_buf.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,StataReader,_read_new_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1204
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1205,self._path_or_buf.read,True,DIRECT_CALL_ARGUMENT,int,Passed directly to consumer function 'int',StataReader,_read_new_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1205
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1209,self._path_or_buf.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,StataReader,_read_new_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1209
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1210,self._path_or_buf.read,True,LOCAL_TRANSIENT,local,Local scope execution without explicit escape detected,StataReader,_read_new_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1210
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1211,self._path_or_buf.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,StataReader,_read_new_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1211
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1215,self._path_or_buf.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,StataReader,_read_new_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1215
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1218,self._path_or_buf.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,StataReader,_read_new_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1218
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1220,self._path_or_buf.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,StataReader,_read_new_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1220
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1222,self._path_or_buf.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,StataReader,_read_new_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1222
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1223,self._path_or_buf.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,StataReader,_read_new_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1223
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1224,self._path_or_buf.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,StataReader,_read_new_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1224
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1235,self._path_or_buf.read,True,STANDALONE_DRAIN,expr,Result discarded immediately after execution,StataReader,_read_new_header,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1235
GitHub:pandas-dev/pandas (main),pandas/io/stata.py,1281,self._path_or_buf.read,True,DIRECT_CALL_ARGUMENT,self._decode,Passed directly to consumer function 'self._decode',StataReader,_get_varlist,https://github.com/pandas-dev/pandas/blob/main/pandas/io/stata.py#L1281
